'product_sku','product_name','manufacturer_name','product_price','related_product','category_path','product_parent_sku','published','product_in_stock','product_s_desc','metaauthor','metadesc','metakey','customtitle','file_description','file_meta','file_ordering','file_title','file_url','file_url_thumbs'
'201414001_2014-09-28_009_EPR_2014-09-28_005531255_3','3/Titouan SCHUMACHER','mOOvIIdeo','15','','Deauville Grand National 06/06 au 08/06@28 Septembre@Pro Elite Grand Prix (1,55 m) Grand Nat.','','1','0','<table border="0"><tbody><tr><td>[code_cavalier_ffe]1368152[/code_cavalier_ffe]</td><td>[code_cav]Titouan SCHUMACHER[/code_cav]</td><td>[code_che]PARADIS LATIN~BRIMBELLES[/code_che]</td><td>[code_cen]VILLAGE EQUESTRE DE CONCHES[/code_cen]</td></tr></tbody></table>','Deauville Grand National 06/06 au 08/06 - 28 Septembre<br/>Epreuve : 009/Pro Elite Grand Prix (1,55 m) Grand Nat.<br/>Cheval : PARADIS LATIN~BRIMBELLES<br/>Club : VILLAGE EQUESTRE DE CONCHES<br/>CRE : Normandie','mOOvIIdeo','metadesc','Deauville Grand National 06/06 au 08/06,009,Pro Elite Grand Prix (1,55 m) Grand Nat.,Titouan,SCHUMACHER,1368152,PARADIS LATIN~BRIMBELLES,VILLAGE EQUESTRE DE CONCHES,Normandie','titre de page','','','','','',''
'201414001_2014-09-28_009_EPR_2014-09-28_005538501_4','4/Bernard BRIAND CHEVALIER','mOOvIIdeo','15','','Deauville Grand National 06/06 au 08/06@28 Septembre@Pro Elite Grand Prix (1,55 m) Grand Nat.','','1','0','<table border="0"><tbody><tr><td>[code_cavalier_ffe]5550715[/code_cavalier_ffe]</td><td>[code_cav]Bernard BRIAND CHEVALIER[/code_cav]</td><td>[code_che]QADILLAC DU HEUP[/code_che]</td><td>[code_cen]ECURIE DU GUE BERNARD[/code_cen]</td></tr></tbody></table>','Deauville Grand National 06/06 au 08/06 - 28 Septembre<br/>Epreuve : 009/Pro Elite Grand Prix (1,55 m) Grand Nat.<br/>Cheval : QADILLAC DU HEUP<br/>Club : ECURIE DU GUE BERNARD<br/>CRE : Bretagne','mOOvIIdeo','metadesc','Deauville Grand National 06/06 au 08/06,009,Pro Elite Grand Prix (1,55 m) Grand Nat.,Bernard,BRIAND CHEVALIER,5550715,QADILLAC DU HEUP,ECURIE DU GUE BERNARD,Bretagne','titre de page','','','','','',''
'201414001_2014-09-28_009_EPR_2014-09-28_005546300_5','5/Mathieu BILLOT','mOOvIIdeo','15','','Deauville Grand National 06/06 au 08/06@28 Septembre@Pro Elite Grand Prix (1,55 m) Grand Nat.','','1','0','<table border="0"><tbody><tr><td>[code_cavalier_ffe]0958798[/code_cavalier_ffe]</td><td>[code_cav]Mathieu BILLOT[/code_cav]</td><td>[code_che]U2[/code_che]</td><td>[code_cen]ETS BILLOT[/code_cen]</td></tr></tbody></table>','Deauville Grand National 06/06 au 08/06 - 28 Septembre<br/>Epreuve : 009/Pro Elite Grand Prix (1,55 m) Grand Nat.<br/>Cheval : U2<br/>Club : ETS BILLOT<br/>CRE : Normandie','mOOvIIdeo','metadesc','Deauville Grand National 06/06 au 08/06,009,Pro Elite Grand Prix (1,55 m) Grand Nat.,Mathieu,BILLOT,0958798,U2,ETS BILLOT,Normandie','titre de page','','','','','',''
'201414001_2014-09-28_009_EPR_2014-09-28_005552144_1','1/Gilbert DOERR','mOOvIIdeo','15','','Deauville Grand National 06/06 au 08/06@28 Septembre@Pro Elite Grand Prix (1,55 m) Grand Nat.','','1','0','<table border="0"><tbody><tr><td>[code_cavalier_ffe]0373079[/code_cavalier_ffe]</td><td>[code_cav]Gilbert DOERR[/code_cav]</td><td>[code_che]QUITO DE KERGLENN[/code_che]</td><td>[code_cen]EARL ECURIES GILBERT DOERR[/code_cen]</td></tr></tbody></table>','Deauville Grand National 06/06 au 08/06 - 28 Septembre<br/>Epreuve : 009/Pro Elite Grand Prix (1,55 m) Grand Nat.<br/>Cheval : QUITO DE KERGLENN<br/>Club : EARL ECURIES GILBERT DOERR<br/>CRE : Normandie','mOOvIIdeo','metadesc','Deauville Grand National 06/06 au 08/06,009,Pro Elite Grand Prix (1,55 m) Grand Nat.,Gilbert,DOERR,0373079,QUITO DE KERGLENN,EARL ECURIES GILBERT DOERR,Normandie','titre de page','','','','','',''
'201414001_2014-09-29_009_REC_2014-09-29_145657824','2014-09-29-145657824','mOOvIIdeo','0','','Deauville Grand National 06/06 au 08/06@29 Septembre@Pro Elite Grand Prix (1,55 m) Grand Nat.@Reconnaissance','','1','0','','Deauville Grand National 06/06 au 08/06 - 28 Septembre<br/>Epreuve : 009/Pro Elite Grand Prix (1,55 m) Grand Nat.<br/>Cheval : QUITO DE KERGLENN<br/>Club : EARL ECURIES GILBERT DOERR<br/>CRE : Normandie','mOOvIIdeo','metadesc','Deauville Grand National 06/06 au 08/06,009,Pro Elite Grand Prix (1,55 m) Grand Nat.','titre de page','','','','','',''
'201414001_2014-09-29_009_EPR_2014-09-29_145715622_1','1/Gilbert DOERR','mOOvIIdeo','15','','Deauville Grand National 06/06 au 08/06@29 Septembre@Pro Elite Grand Prix (1,55 m) Grand Nat.','','1','0','<table border="0"><tbody><tr><td>[code_cavalier_ffe][/code_cavalier_ffe]</td><td>[code_cav] [/code_cav]</td><td>[code_che][/code_che]</td><td>[code_cen][/code_cen]</td></tr></tbody></table>','Deauville Grand National 06/06 au 08/06 - 29 Septembre<br/>Epreuve : 009/Pro Elite Grand Prix (1,55 m) Grand Nat.<br/>Cheval : <br/>Club : <br/>CRE : ','mOOvIIdeo','metadesc','Deauville Grand National 06/06 au 08/06,009,Pro Elite Grand Prix (1,55 m) Grand Nat.,,,,,,','titre de page','','','','','',''
'201414001_2014-09-29_009_EPR_2014-09-29_145727670_2','2/Alain BOURDON','mOOvIIdeo','15','','Deauville Grand National 06/06 au 08/06@29 Septembre@Pro Elite Grand Prix (1,55 m) Grand Nat.','','1','0','<table border="0"><tbody><tr><td>[code_cavalier_ffe][/code_cavalier_ffe]</td><td>[code_cav] [/code_cav]</td><td>[code_che][/code_che]</td><td>[code_cen][/code_cen]</td></tr></tbody></table>','Deauville Grand National 06/06 au 08/06 - 29 Septembre<br/>Epreuve : 009/Pro Elite Grand Prix (1,55 m) Grand Nat.<br/>Cheval : <br/>Club : <br/>CRE : ','mOOvIIdeo','metadesc','Deauville Grand National 06/06 au 08/06,009,Pro Elite Grand Prix (1,55 m) Grand Nat.,,,,,,','titre de page','','','','','',''
'201414001_2014-09-29_009_EPR_2014-09-29_145753021_3','3/Titouan SCHUMACHER','mOOvIIdeo','15','','Deauville Grand National 06/06 au 08/06@29 Septembre@Pro Elite Grand Prix (1,55 m) Grand Nat.','','1','0','<table border="0"><tbody><tr><td>[code_cavalier_ffe][/code_cavalier_ffe]</td><td>[code_cav] [/code_cav]</td><td>[code_che][/code_che]</td><td>[code_cen][/code_cen]</td></tr></tbody></table>','Deauville Grand National 06/06 au 08/06 - 29 Septembre<br/>Epreuve : 009/Pro Elite Grand Prix (1,55 m) Grand Nat.<br/>Cheval : <br/>Club : <br/>CRE : ','mOOvIIdeo','metadesc','Deauville Grand National 06/06 au 08/06,009,Pro Elite Grand Prix (1,55 m) Grand Nat.,,,,,,','titre de page','','','','','',''
'201414001_2014-09-29_009_EPR_2014-09-29_145815418_4','4/Bernard BRIAND CHEVALIER','mOOvIIdeo','15','','Deauville Grand National 06/06 au 08/06@29 Septembre@Pro Elite Grand Prix (1,55 m) Grand Nat.','','1','0','<table border="0"><tbody><tr><td>[code_cavalier_ffe][/code_cavalier_ffe]</td><td>[code_cav] [/code_cav]</td><td>[code_che][/code_che]</td><td>[code_cen][/code_cen]</td></tr></tbody></table>','Deauville Grand National 06/06 au 08/06 - 29 Septembre<br/>Epreuve : 009/Pro Elite Grand Prix (1,55 m) Grand Nat.<br/>Cheval : <br/>Club : <br/>CRE : ','mOOvIIdeo','metadesc','Deauville Grand National 06/06 au 08/06,009,Pro Elite Grand Prix (1,55 m) Grand Nat.,,,,,,','titre de page','','','','','',''
'201414001_2014-09-29_009_EPR_2014-09-29_145831675_5','5/Mathieu BILLOT','mOOvIIdeo','15','','Deauville Grand National 06/06 au 08/06@29 Septembre@Pro Elite Grand Prix (1,55 m) Grand Nat.','','1','0','<table border="0"><tbody><tr><td>[code_cavalier_ffe][/code_cavalier_ffe]</td><td>[code_cav] [/code_cav]</td><td>[code_che][/code_che]</td><td>[code_cen][/code_cen]</td></tr></tbody></table>','Deauville Grand National 06/06 au 08/06 - 29 Septembre<br/>Epreuve : 009/Pro Elite Grand Prix (1,55 m) Grand Nat.<br/>Cheval : <br/>Club : <br/>CRE : ','mOOvIIdeo','metadesc','Deauville Grand National 06/06 au 08/06,009,Pro Elite Grand Prix (1,55 m) Grand Nat.,,,,,,','titre de page','','','','','',''
'20140927_2014-09-29_001_EPR_2014-09-29_151706315_1','1/FAUDEMER Jade','mOOvIIdeo','15','','Deauville Grand National 06/06 au 08/06@29 Septembre@Amateur 2 Vitesse (1,10 m) (SO)','','1','0','<table border="0"><tbody><tr><td>[code_cavalier_ffe][/code_cavalier_ffe]</td><td>[code_cav] [/code_cav]</td><td>[code_che][/code_che]</td><td>[code_cen][/code_cen]</td></tr></tbody></table>','Deauville Grand National 06/06 au 08/06 - 29 Septembre<br/>Epreuve : 001/Amateur 2 Vitesse (1,10 m) (SO)<br/>Cheval : <br/>Club : <br/>CRE : ','mOOvIIdeo','metadesc','Deauville Grand National 06/06 au 08/06,001,Amateur 2 Vitesse (1,10 m) (SO),,,,,,','titre de page','','','','','',''
'20140927_2014-09-29_001_EPR_2014-09-29_151710938_2','2/FAUDEMER Ambre','mOOvIIdeo','15','','Deauville Grand National 06/06 au 08/06@29 Septembre@Amateur 2 Vitesse (1,10 m) (SO)','','1','0','<table border="0"><tbody><tr><td>[code_cavalier_ffe][/code_cavalier_ffe]</td><td>[code_cav] [/code_cav]</td><td>[code_che][/code_che]</td><td>[code_cen][/code_cen]</td></tr></tbody></table>','Deauville Grand National 06/06 au 08/06 - 29 Septembre<br/>Epreuve : 001/Amateur 2 Vitesse (1,10 m) (SO)<br/>Cheval : <br/>Club : <br/>CRE : ','mOOvIIdeo','metadesc','Deauville Grand National 06/06 au 08/06,001,Amateur 2 Vitesse (1,10 m) (SO),,,,,,','titre de page','','','','','',''
'20140927_2014-09-29_001_EPR_2014-09-29_151714777_3','3/FAUDEMER Didier','mOOvIIdeo','15','','Deauville Grand National 06/06 au 08/06@29 Septembre@Amateur 2 Vitesse (1,10 m) (SO)','','1','0','<table border="0"><tbody><tr><td>[code_cavalier_ffe][/code_cavalier_ffe]</td><td>[code_cav] [/code_cav]</td><td>[code_che][/code_che]</td><td>[code_cen][/code_cen]</td></tr></tbody></table>','Deauville Grand National 06/06 au 08/06 - 29 Septembre<br/>Epreuve : 001/Amateur 2 Vitesse (1,10 m) (SO)<br/>Cheval : <br/>Club : <br/>CRE : ','mOOvIIdeo','metadesc','Deauville Grand National 06/06 au 08/06,001,Amateur 2 Vitesse (1,10 m) (SO),,,,,,','titre de page','','','','','',''
'20140927_2014-09-29_001_EPR_2014-09-29_151718888_4','4/FAUDEMER Pierre','mOOvIIdeo','15','','Deauville Grand National 06/06 au 08/06@29 Septembre@Amateur 2 Vitesse (1,10 m) (SO)','','1','0','<table border="0"><tbody><tr><td>[code_cavalier_ffe][/code_cavalier_ffe]</td><td>[code_cav] [/code_cav]</td><td>[code_che][/code_che]</td><td>[code_cen][/code_cen]</td></tr></tbody></table>','Deauville Grand National 06/06 au 08/06 - 29 Septembre<br/>Epreuve : 001/Amateur 2 Vitesse (1,10 m) (SO)<br/>Cheval : <br/>Club : <br/>CRE : ','mOOvIIdeo','metadesc','Deauville Grand National 06/06 au 08/06,001,Amateur 2 Vitesse (1,10 m) (SO),,,,,,','titre de page','','','','','',''
'20140927_2014-09-29_001_EPR_2014-09-29_152133247_5','5/FAUDEMER Isabelle','mOOvIIdeo','15','','Deauville Grand National 06/06 au 08/06@29 Septembre@Amateur 2 Vitesse (1,10 m) (SO)','','1','0','<table border="0"><tbody><tr><td>[code_cavalier_ffe][/code_cavalier_ffe]</td><td>[code_cav] [/code_cav]</td><td>[code_che][/code_che]</td><td>[code_cen][/code_cen]</td></tr></tbody></table>','Deauville Grand National 06/06 au 08/06 - 29 Septembre<br/>Epreuve : 001/Amateur 2 Vitesse (1,10 m) (SO)<br/>Cheval : <br/>Club : <br/>CRE : ','mOOvIIdeo','metadesc','Deauville Grand National 06/06 au 08/06,001,Amateur 2 Vitesse (1,10 m) (SO),,,,,,','titre de page','','','','','',''
'201414001_2014-09-29_010_EPR_2014-09-29_163101618_6','6/Monika GUILLON','mOOvIIdeo','15','','Deauville Grand National 06/06 au 08/06@29 Septembre@Pro 2 Vitesse (1,35 m)','','1','0','<table border="0"><tbody><tr><td>[code_cavalier_ffe]2495320[/code_cavalier_ffe]</td><td>[code_cav]Monika GUILLON[/code_cav]</td><td>[code_che]PERLE DE LANDETTE[/code_che]</td><td>[code_cen]ETRIER DE BOUAFLES[/code_cen]</td></tr></tbody></table>','Deauville Grand National 06/06 au 08/06 - 29 Septembre<br/>Epreuve : 010/Pro 2 Vitesse (1,35 m)<br/>Cheval : PERLE DE LANDETTE<br/>Club : ETRIER DE BOUAFLES<br/>CRE : Normandie','mOOvIIdeo','metadesc','Deauville Grand National 06/06 au 08/06,010,Pro 2 Vitesse (1,35 m),Monika,GUILLON,2495320,PERLE DE LANDETTE,ETRIER DE BOUAFLES,Normandie','titre de page','','','','','',''
'201414001_2014-09-29_010_EPR_2014-09-29_163711322_1','1/ Sous X','mOOvIIdeo','15','','Deauville Grand National 06/06 au 08/06@29 Septembre@Pro 2 Vitesse (1,35 m)','','1','0','<table border="0"><tbody><tr><td>[code_cavalier_ffe][/code_cavalier_ffe]</td><td>[code_cav] Sous X[/code_cav]</td><td>[code_che]STELLAN[/code_che]</td><td>[code_cen][/code_cen]</td></tr></tbody></table>','Deauville Grand National 06/06 au 08/06 - 29 Septembre<br/>Epreuve : 010/Pro 2 Vitesse (1,35 m)<br/>Cheval : STELLAN<br/>Club : <br/>CRE : HORS CRE','mOOvIIdeo','metadesc','Deauville Grand National 06/06 au 08/06,010,Pro 2 Vitesse (1,35 m),,Sous X,,STELLAN,,HORS CRE','titre de page','','','','','',''
'201414001_2014-09-29_010_EPR_2014-09-29_163721820_2','2/ Sous X','mOOvIIdeo','15','','Deauville Grand National 06/06 au 08/06@29 Septembre@Pro 2 Vitesse (1,35 m)','','1','0','<table border="0"><tbody><tr><td>[code_cavalier_ffe][/code_cavalier_ffe]</td><td>[code_cav] Sous X[/code_cav]</td><td>[code_che]TENTATION DES PARTS[/code_che]</td><td>[code_cen][/code_cen]</td></tr></tbody></table>','Deauville Grand National 06/06 au 08/06 - 29 Septembre<br/>Epreuve : 010/Pro 2 Vitesse (1,35 m)<br/>Cheval : TENTATION DES PARTS<br/>Club : <br/>CRE : HORS CRE','mOOvIIdeo','metadesc','Deauville Grand National 06/06 au 08/06,010,Pro 2 Vitesse (1,35 m),,Sous X,,TENTATION DES PARTS,,HORS CRE','titre de page','','','','','',''
'201414001_2014-09-29_010_EPR_2014-09-29_163726096_3','3/ Sous X','mOOvIIdeo','15','','Deauville Grand National 06/06 au 08/06@29 Septembre@Pro 2 Vitesse (1,35 m)','','1','0','<table border="0"><tbody><tr><td>[code_cavalier_ffe][/code_cavalier_ffe]</td><td>[code_cav] Sous X[/code_cav]</td><td>[code_che]PASTICHEUR[/code_che]</td><td>[code_cen][/code_cen]</td></tr></tbody></table>','Deauville Grand National 06/06 au 08/06 - 29 Septembre<br/>Epreuve : 010/Pro 2 Vitesse (1,35 m)<br/>Cheval : PASTICHEUR<br/>Club : <br/>CRE : HORS CRE','mOOvIIdeo','metadesc','Deauville Grand National 06/06 au 08/06,010,Pro 2 Vitesse (1,35 m),,Sous X,,PASTICHEUR,,HORS CRE','titre de page','','','','','',''
'201414001_2014-09-29_010_EPR_2014-09-29_164352411_4','4/Maxime MAURAS','mOOvIIdeo','15','','Deauville Grand National 06/06 au 08/06@29 Septembre@Pro 2 Vitesse (1,35 m)','','1','0','<table border="0"><tbody><tr><td>[code_cavalier_ffe]5839049[/code_cavalier_ffe]</td><td>[code_cav]Maxime MAURAS[/code_cav]</td><td>[code_che]OCITO[/code_che]</td><td>[code_cen]HARAS DES BRULYS[/code_cen]</td></tr></tbody></table>','Deauville Grand National 06/06 au 08/06 - 29 Septembre<br/>Epreuve : 010/Pro 2 Vitesse (1,35 m)<br/>Cheval : OCITO<br/>Club : HARAS DES BRULYS<br/>CRE : Ile-de-France','mOOvIIdeo','metadesc','Deauville Grand National 06/06 au 08/06,010,Pro 2 Vitesse (1,35 m),Maxime,MAURAS,5839049,OCITO,HARAS DES BRULYS,Ile-de-France','titre de page','','','','','',''
'201414001_2014-09-29_050_REC_2014-09-29_181918556_1','2014-09-29-181918556','mOOvIIdeo','0','','Deauville Grand National 06/06 au 08/06@29 Septembre@Grand National de CSO@Reconnaissance','','1','0','','Deauville Grand National 06/06 au 08/06 - 29 Septembre<br/>Epreuve : 010/Pro 2 Vitesse (1,35 m)<br/>Cheval : OCITO<br/>Club : HARAS DES BRULYS<br/>CRE : Ile-de-France','mOOvIIdeo','metadesc','Deauville Grand National 06/06 au 08/06,050,Grand National de CSO','titre de page','Description_img1|Description_img2|Description_img3|Description_img4|','TexteAlternatif_img1|TexteAlternatif_img2|TexteAlternatif_img3|TexteAlternatif_img4|','1|2|3|4|','00h00m03s_2.jpg|00h00m04s_3.jpg|00h00m06s_4.jpg|00h00m07s_5.jpg|','images/stories/virtuemart/product/2014-06-06~2014-06-08_ECURIE DES PARTAGES_ECRAINVILLE/2014-09-29_050_Grand National de CSO/18h19m18s_[Reconnaissance]/00h00m03s_2.jpg|images/stories/virtuemart/product/2014-06-06~2014-06-08_ECURIE DES PARTAGES_ECRAINVILLE/2014-09-29_050_Grand National de CSO/18h19m18s_[Reconnaissance]/00h00m04s_3.jpg|images/stories/virtuemart/product/2014-06-06~2014-06-08_ECURIE DES PARTAGES_ECRAINVILLE/2014-09-29_050_Grand National de CSO/18h19m18s_[Reconnaissance]/00h00m06s_4.jpg|images/stories/virtuemart/product/2014-06-06~2014-06-08_ECURIE DES PARTAGES_ECRAINVILLE/2014-09-29_050_Grand National de CSO/18h19m18s_[Reconnaissance]/00h00m07s_5.jpg|',''
'201414001_2014-09-29_050_EPR_2014-09-29_181939147_2','2/Timothee ANCIAUME','mOOvIIdeo','15','','Deauville Grand National 06/06 au 08/06@29 Septembre@Grand National de CSO','','1','0','<table border="0"><tbody><tr><td>[code_cavalier_ffe]0303587[/code_cavalier_ffe]</td><td>[code_cav]Timothee ANCIAUME[/code_cav]</td><td>[code_che]OLYMPIQUE LIBELLULE[/code_che]</td><td>[code_cen]C E ET P C MONT ST AIGNAN[/code_cen]</td></tr></tbody></table>','Deauville Grand National 06/06 au 08/06 - 29 Septembre<br/>Epreuve : 050/Grand National de CSO<br/>Cheval : OLYMPIQUE LIBELLULE<br/>Club : C E ET P C MONT ST AIGNAN<br/>CRE : Normandie','mOOvIIdeo','metadesc','Deauville Grand National 06/06 au 08/06,050,Grand National de CSO,Timothee,ANCIAUME,0303587,OLYMPIQUE LIBELLULE,C E ET P C MONT ST AIGNAN,Normandie','titre de page','Description_img1|','TexteAlternatif_img1|','1|','00h00m09s_2.jpg|','images/stories/virtuemart/product/2014-06-06~2014-06-08_ECURIE DES PARTAGES_ECRAINVILLE/2014-09-29_050_Grand National de CSO/18h19m39s_002_[Timothee ANCIAUME] OLYMPIQUE LIBELLULE/00h00m09s_2.jpg|',''
'201414001_2014-09-29_050_EPR_2014-09-29_182000141_5','5/Edward LEVY','mOOvIIdeo','15','','Deauville Grand National 06/06 au 08/06@29 Septembre@Grand National de CSO','','1','0','<table border="0"><tbody><tr><td>[code_cavalier_ffe]2257175[/code_cavalier_ffe]</td><td>[code_cav]Edward LEVY[/code_cav]</td><td>[code_che]QUARTO MAIL[/code_che]</td><td>[code_cen]ECURIE DU VALSEME[/code_cen]</td></tr></tbody></table>','Deauville Grand National 06/06 au 08/06 - 29 Septembre<br/>Epreuve : 050/Grand National de CSO<br/>Cheval : QUARTO MAIL<br/>Club : ECURIE DU VALSEME<br/>CRE : Normandie','mOOvIIdeo','metadesc','Deauville Grand National 06/06 au 08/06,050,Grand National de CSO,Edward,LEVY,2257175,QUARTO MAIL,ECURIE DU VALSEME,Normandie','titre de page','Description_img1|Description_img2|Description_img3|Description_img4|Description_img5|Description_img6|Description_img7|','TexteAlternatif_img1|TexteAlternatif_img2|TexteAlternatif_img3|TexteAlternatif_img4|TexteAlternatif_img5|TexteAlternatif_img6|TexteAlternatif_img7|','1|2|3|4|5|6|7|','00h00m01s_2.jpg|00h00m02s_4.jpg|00h00m03s_6.jpg|00h00m04s_8.jpg|00h00m05s_10.jpg|00h00m06s_12.jpg|00h00m07s_15.jpg|','images/stories/virtuemart/product/2014-06-06~2014-06-08_ECURIE DES PARTAGES_ECRAINVILLE/2014-09-29_050_Grand National de CSO/18h20m00s_005_[Edward LEVY] QUARTO MAIL/00h00m01s_2.jpg|images/stories/virtuemart/product/2014-06-06~2014-06-08_ECURIE DES PARTAGES_ECRAINVILLE/2014-09-29_050_Grand National de CSO/18h20m00s_005_[Edward LEVY] QUARTO MAIL/00h00m02s_4.jpg|images/stories/virtuemart/product/2014-06-06~2014-06-08_ECURIE DES PARTAGES_ECRAINVILLE/2014-09-29_050_Grand National de CSO/18h20m00s_005_[Edward LEVY] QUARTO MAIL/00h00m03s_6.jpg|images/stories/virtuemart/product/2014-06-06~2014-06-08_ECURIE DES PARTAGES_ECRAINVILLE/2014-09-29_050_Grand National de CSO/18h20m00s_005_[Edward LEVY] QUARTO MAIL/00h00m04s_8.jpg|images/stories/virtuemart/product/2014-06-06~2014-06-08_ECURIE DES PARTAGES_ECRAINVILLE/2014-09-29_050_Grand National de CSO/18h20m00s_005_[Edward LEVY] QUARTO MAIL/00h00m05s_10.jpg|images/stories/virtuemart/product/2014-06-06~2014-06-08_ECURIE DES PARTAGES_ECRAINVILLE/2014-09-29_050_Grand National de CSO/18h20m00s_005_[Edward LEVY] QUARTO MAIL/00h00m06s_12.jpg|images/stories/virtuemart/product/2014-06-06~2014-06-08_ECURIE DES PARTAGES_ECRAINVILLE/2014-09-29_050_Grand National de CSO/18h20m00s_005_[Edward LEVY] QUARTO MAIL/00h00m07s_15.jpg|',''
